model,threshold,tp,fp,recall,fpr,precision
eb05-weighted-role,1.3591523034430493,13,5,0.8666666666666667,0.025510204081632654,0.7222222222222222
eb05-weighted-role,1.28940851866754,13,6,0.8666666666666667,0.030612244897959183,0.6842105263157895
eb05-weighted-role,1.2702355038927926,13,7,0.8666666666666667,0.03571428571428571,0.65
eb05-weighted-role,1.2534852740251716,13,9,0.8666666666666667,0.04591836734693878,0.5909090909090909
eb05-weighted-role,1.2388999826979297,13,10,0.8666666666666667,0.05102040816326531,0.5652173913043478
eb05-weighted-role,1.2333931499221458,14,10,0.9333333333333333,0.05102040816326531,0.5833333333333334
eb05-weighted-role,1.2322770215445864,14,11,0.9333333333333333,0.05612244897959184,0.56
eb05-weighted-role,1.2242259029325546,14,12,0.9333333333333333,0.061224489795918366,0.5384615384615384
eb05-weighted-role,1.2128507869827536,14,13,0.9333333333333333,0.0663265306122449,0.5185185185185185
eb05-weighted-role,1.1955477272537938,14,14,0.9333333333333333,0.07142857142857142,0.5
eb05-weighted-role,1.1954372194515919,14,15,0.9333333333333333,0.07653061224489796,0.4827586206896552
eb05-weighted-role,1.1876488532451162,14,16,0.9333333333333333,0.08163265306122448,0.4666666666666667
eb05-weighted-role,1.1527172230923146,14,17,0.9333333333333333,0.08673469387755102,0.45161290322580644
eb05-weighted-role,1.1525752149983477,14,18,0.9333333333333333,0.09183673469387756,0.4375
eb05-weighted-role,1.0921414749977205,15,18,1.0,0.09183673469387756,0.45454545454545453
eb05-weighted-role,1.0863931373488311,15,19,1.0,0.09693877551020408,0.4411764705882353
eb05-weighted-role,1.0853706947326003,15,20,1.0,0.10204081632653061,0.42857142857142855
eb05-weighted-role,1.080240959333838,15,21,1.0,0.10714285714285714,0.4166666666666667
eb05-weighted-role,1.0792923585960297,15,22,1.0,0.11224489795918367,0.40540540540540543
eb05-weighted-role,1.0667271292345828,15,23,1.0,0.11734693877551021,0.39473684210526316
eb05-weighted-role,1.0505717664608432,15,24,1.0,0.12244897959183673,0.38461538461538464
eb05-weighted-role,1.0457660497558527,15,25,1.0,0.12755102040816327,0.375
eb05-weighted-role,1.0397033271822562,15,26,1.0,0.1326530612244898,0.36585365853658536
eb05-weighted-role,1.0137416271206492,15,27,1.0,0.1377551020408163,0.35714285714285715
eb05-weighted-role,1.013366668092691,15,28,1.0,0.14285714285714285,0.3488372093023256
eb05-weighted-role,1.0075590825249467,15,29,1.0,0.14795918367346939,0.3409090909090909
eb05-weighted-role,0.998882579205834,15,30,1.0,0.15306122448979592,0.3333333333333333
eb05-weighted-role,0.9801623228970382,15,31,1.0,0.15816326530612246,0.32608695652173914
eb05-weighted-role,0.9534766315421832,15,32,1.0,0.16326530612244897,0.3191489361702128
eb05-weighted-role,0.9532559137706179,15,33,1.0,0.1683673469387755,0.3125
eb05-weighted-role,0.9485612434915478,15,34,1.0,0.17346938775510204,0.30612244897959184
eb05-weighted-role,0.9463623675806578,15,35,1.0,0.17857142857142858,0.3
eb05-weighted-role,0.9421489348318777,15,36,1.0,0.1836734693877551,0.29411764705882354
eb05-weighted-role,0.9352357238215644,15,37,1.0,0.18877551020408162,0.28846153846153844
eb05-weighted-role,0.9319550690422601,15,38,1.0,0.19387755102040816,0.2830188679245283
eb05-weighted-role,0.9282032795536308,15,39,1.0,0.1989795918367347,0.2777777777777778
eb05-weighted-role,0.9121282221586323,15,40,1.0,0.20408163265306123,0.2727272727272727
eb05-weighted-role,0.8917120081886065,15,42,1.0,0.21428571428571427,0.2631578947368421
eb05-weighted-role,0.8890630047495696,15,43,1.0,0.2193877551020408,0.25862068965517243
eb05-weighted-role,0.8878571267713858,15,44,1.0,0.22448979591836735,0.2542372881355932
eb05-weighted-role,0.8804337994458531,15,45,1.0,0.22959183673469388,0.25
eb05-weighted-role,0.8647971034427006,15,47,1.0,0.23979591836734693,0.24193548387096775
eb05-weighted-role,0.8617194961435648,15,49,1.0,0.25,0.234375
eb05-weighted-role,0.8536815485373983,15,50,1.0,0.25510204081632654,0.23076923076923078
eb05-weighted-role,0.8464977672968196,15,51,1.0,0.2602040816326531,0.22727272727272727
eb05-weighted-role,0.8449021505295523,15,58,1.0,0.29591836734693877,0.2054794520547945
eb05-weighted-role,0.8352090635638995,15,59,1.0,0.3010204081632653,0.20270270270270271
eb05-weighted-role,0.8333628862601558,15,60,1.0,0.30612244897959184,0.2
eb05-weighted-role,0.8329935337901344,15,61,1.0,0.3112244897959184,0.19736842105263158
eb05-weighted-role,0.8246080122504906,15,62,1.0,0.3163265306122449,0.19480519480519481
eb05-weighted-role,0.8050067036186,15,63,1.0,0.32142857142857145,0.19230769230769232
eb05-weighted-role,0.7987605364521044,15,64,1.0,0.32653061224489793,0.189873417721519
eb05-weighted-role,0.7983804331725756,15,65,1.0,0.33163265306122447,0.1875
eb05-weighted-role,0.7932106616603738,15,66,1.0,0.336734693877551,0.18518518518518517
eb05-weighted-role,0.79104174566801,15,67,1.0,0.34183673469387754,0.18292682926829268
eb05-weighted-role,0.78365575173849,15,71,1.0,0.3622448979591837,0.1744186046511628
eb05-weighted-role,0.7768664129999306,15,72,1.0,0.3673469387755102,0.1724137931034483
eb05-weighted-role,0.7722920817306288,15,80,1.0,0.40816326530612246,0.15789473684210525
eb05-weighted-role,0.7674427744677546,15,81,1.0,0.413265306122449,0.15625
eb05-weighted-role,0.7589147865261373,15,86,1.0,0.4387755102040816,0.1485148514851485
eb05-weighted-role,0.7476907006051413,15,87,1.0,0.44387755102040816,0.14705882352941177
eb05-weighted-role,0.7452212939860169,15,88,1.0,0.4489795918367347,0.14563106796116504
eb05-weighted-role,0.7437045765961475,15,89,1.0,0.45408163265306123,0.14423076923076922
eb05-weighted-role,0.7434851133566179,15,90,1.0,0.45918367346938777,0.14285714285714285
eb05-weighted-role,0.7427534491990512,15,91,1.0,0.4642857142857143,0.14150943396226415
eb05-weighted-role,0.7354214533393985,15,92,1.0,0.46938775510204084,0.14018691588785046
eb05-weighted-role,0.7330038388331547,15,93,1.0,0.4744897959183674,0.1388888888888889
eb05-weighted-role,0.7293982147339543,15,94,1.0,0.47959183673469385,0.13761467889908258
eb05-weighted-role,0.7225412283115287,15,95,1.0,0.4846938775510204,0.13636363636363635
eb05-weighted-role,0.7140842107065076,15,96,1.0,0.4897959183673469,0.13513513513513514
eb05-weighted-role,0.7103010309518493,15,97,1.0,0.49489795918367346,0.13392857142857142
eb05-weighted-role,0.7020076070317083,15,104,1.0,0.5306122448979592,0.12605042016806722
eb05-weighted-role,0.6866356487741959,15,107,1.0,0.5459183673469388,0.12295081967213115
eb05-weighted-role,0.6843294683486754,15,108,1.0,0.5510204081632653,0.12195121951219512
eb05-weighted-role,0.6766767629221555,15,111,1.0,0.5663265306122449,0.11904761904761904
eb05-weighted-role,0.6746983758784124,15,113,1.0,0.576530612244898,0.1171875
eb05-weighted-role,0.6729601189422688,15,115,1.0,0.5867346938775511,0.11538461538461539
eb05-weighted-role,0.6610860378834176,15,116,1.0,0.5918367346938775,0.11450381679389313
eb05-weighted-role,0.649434330211414,15,117,1.0,0.5969387755102041,0.11363636363636363
eb05-weighted-role,0.6266415881371908,15,118,1.0,0.6020408163265306,0.11278195488721804
eb05-weighted-role,0.6208151409449527,15,121,1.0,0.6173469387755102,0.11029411764705882
eb05-weighted-role,0.620426730737158,15,122,1.0,0.6224489795918368,0.10948905109489052
eb05-weighted-role,0.6139480650269934,15,125,1.0,0.6377551020408163,0.10714285714285714
eb05-weighted-role,0.6075460129290989,15,126,1.0,0.6428571428571429,0.10638297872340426
eb05-weighted-role,0.6036654996923116,15,129,1.0,0.6581632653061225,0.10416666666666667
eb05-weighted-role,0.60299599276415,15,131,1.0,0.6683673469387755,0.10273972602739725
eb05-weighted-role,0.5954843983117499,15,137,1.0,0.6989795918367347,0.09868421052631579
eb05-weighted-role,0.5913652943272377,15,138,1.0,0.7040816326530612,0.09803921568627451
eb05-weighted-role,0.5869316646227616,15,139,1.0,0.7091836734693877,0.09740259740259741
eb05-weighted-role,0.5838721983038356,15,140,1.0,0.7142857142857143,0.0967741935483871
eb05-weighted-role,0.5583080312906697,15,141,1.0,0.7193877551020408,0.09615384615384616
eb05-weighted-role,0.5573126270586637,15,144,1.0,0.7346938775510204,0.09433962264150944
eb05-weighted-role,0.5480412798590943,15,145,1.0,0.7397959183673469,0.09375
eb05-weighted-role,0.5477544434908538,15,147,1.0,0.75,0.09259259259259259
eb05-weighted-role,0.5462651851559288,15,148,1.0,0.7551020408163265,0.09202453987730061
eb05-weighted-role,0.5266002009654523,15,151,1.0,0.7704081632653061,0.09036144578313253
eb05-weighted-role,0.511347351027539,15,152,1.0,0.7755102040816326,0.08982035928143713
eb05-weighted-role,0.5085417922663531,15,153,1.0,0.7806122448979592,0.08928571428571429
eb05-weighted-role,0.49389878753312016,15,156,1.0,0.7959183673469388,0.08771929824561403
eb05-weighted-role,0.49277657008167586,15,157,1.0,0.8010204081632653,0.0872093023255814
eb05-weighted-role,0.4752550060849614,15,158,1.0,0.8061224489795918,0.08670520231213873
eb05-weighted-role,0.4711913303191221,15,159,1.0,0.8112244897959183,0.08620689655172414
eb05-weighted-role,0.4462723533988397,15,161,1.0,0.8214285714285714,0.08522727272727272
eb05-weighted-role,0.4410603086363247,15,163,1.0,0.8316326530612245,0.08426966292134831
eb05-weighted-role,0.4145953143310202,15,171,1.0,0.8724489795918368,0.08064516129032258
eb05-weighted-role,0.3994040521635293,15,173,1.0,0.8826530612244898,0.0797872340425532
eb05-weighted-role,0.3709606146782611,15,176,1.0,0.8979591836734694,0.07853403141361257
eb05-weighted-role,0.3625093947735635,15,178,1.0,0.9081632653061225,0.07772020725388601
eb05-weighted-role,0.34602406470687247,15,179,1.0,0.9132653061224489,0.07731958762886598
eb05-weighted-role,0.0,15,196,1.0,1.0,0.07109004739336493
eb05-v2-role,inf,0,0,0.0,0.0,
eb05-v2-role,8.676938047357218,1,0,0.06666666666666667,0.0,1.0
eb05-v2-role,3.927020793329926,2,0,0.13333333333333333,0.0,1.0
eb05-v2-role,3.9206246424491766,3,0,0.2,0.0,1.0
eb05-v2-role,2.7231187185912598,4,0,0.26666666666666666,0.0,1.0
eb05-v2-role,2.548525444981566,5,0,0.3333333333333333,0.0,1.0
eb05-v2-role,2.3788737567665774,6,0,0.4,0.0,1.0
eb05-v2-role,2.354932148668811,7,0,0.4666666666666667,0.0,1.0
eb05-v2-role,2.3461440563249876,8,0,0.5333333333333333,0.0,1.0
eb05-v2-role,2.3254005040076335,9,0,0.6,0.0,1.0
eb05-v2-role,1.9711752294795593,10,0,0.6666666666666666,0.0,1.0
eb05-v2-role,1.9568358407442608,11,0,0.7333333333333333,0.0,1.0
eb05-v2-role,1.9466788565233841,11,1,0.7333333333333333,0.00510204081632653,0.9166666666666666
eb05-v2-role,1.657071145850993,11,2,0.7333333333333333,0.01020408163265306,0.8461538461538461
eb05-v2-role,1.476392046619934,11,3,0.7333333333333333,0.015306122448979591,0.7857142857142857
eb05-v2-role,1.470779259227717,11,5,0.7333333333333333,0.025510204081632654,0.6875
eb05-v2-role,1.4110884599927094,12,5,0.8,0.025510204081632654,0.7058823529411765
eb05-v2-role,1.395163952904052,12,6,0.8,0.030612244897959183,0.6666666666666666
eb05-v2-role,1.3908680420453128,12,7,0.8,0.03571428571428571,0.631578947368421
eb05-v2-role,1.3582620896673538,12,8,0.8,0.04081632653061224,0.6
eb05-v2-role,1.3346473489587325,12,9,0.8,0.04591836734693878,0.5714285714285714
eb05-v2-role,1.317130429182018,12,10,0.8,0.05102040816326531,0.5454545454545454
eb05-v2-role,1.3127786050549013,12,11,0.8,0.05612244897959184,0.5217391304347826
eb05-v2-role,1.3032128307814603,12,12,0.8,0.061224489795918366,0.5
eb05-v2-role,1.2862482775327673,13,12,0.8666666666666667,0.061224489795918366,0.52
eb05-v2-role,1.265030100950015,13,13,0.8666666666666667,0.0663265306122449,0.5
eb05-v2-role,1.2562568082344983,14,13,0.9333333333333333,0.0663265306122449,0.5185185185185185
eb05-v2-role,1.237967686204846,14,14,0.9333333333333333,0.07142857142857142,0.5
eb05-v2-role,1.2304091702798097,14,15,0.9333333333333333,0.07653061224489796,0.4827586206896552
eb05-v2-role,1.2213957852646518,14,16,0.9333333333333333,0.08163265306122448,0.4666666666666667
eb05-v2-role,1.2148500143218126,14,17,0.9333333333333333,0.08673469387755102,0.45161290322580644
eb05-v2-role,1.2091795234135536,14,18,0.9333333333333333,0.09183673469387756,0.4375
eb05-v2-role,1.2045510569152624,14,19,0.9333333333333333,0.09693877551020408,0.42424242424242425
eb05-v2-role,1.1919291167650903,14,20,0.9333333333333333,0.10204081632653061,0.4117647058823529
eb05-v2-role,1.1786405615501763,14,21,0.9333333333333333,0.10714285714285714,0.4
eb05-v2-role,1.143781030665814,14,22,0.9333333333333333,0.11224489795918367,0.3888888888888889
eb05-v2-role,1.1036861447422357,14,23,0.9333333333333333,0.11734693877551021,0.3783783783783784
eb05-v2-role,1.0993270728286546,14,24,0.9333333333333333,0.12244897959183673,0.3684210526315789
eb05-v2-role,1.09330217620862,14,25,0.9333333333333333,0.12755102040816327,0.358974358974359
eb05-v2-role,1.086081820831036,14,26,0.9333333333333333,0.1326530612244898,0.35
eb05-v2-role,1.079797348726124,14,27,0.9333333333333333,0.1377551020408163,0.34146341463414637
eb05-v2-role,1.07736132882007,14,28,0.9333333333333333,0.14285714285714285,0.3333333333333333
eb05-v2-role,1.060096678508941,14,29,0.9333333333333333,0.14795918367346939,0.32558139534883723
eb05-v2-role,1.0596629866930685,14,30,0.9333333333333333,0.15306122448979592,0.3181818181818182
eb05-v2-role,1.056600853356358,14,31,0.9333333333333333,0.15816326530612246,0.3111111111111111
eb05-v2-role,1.0235533056044555,15,31,1.0,0.15816326530612246,0.32608695652173914
eb05-v2-role,1.022199586615007,15,32,1.0,0.16326530612244897,0.3191489361702128
eb05-v2-role,1.0060301672545928,15,33,1.0,0.1683673469387755,0.3125
eb05-v2-role,0.9858604708066715,15,34,1.0,0.17346938775510204,0.30612244897959184
eb05-v2-role,0.9806679945322582,15,35,1.0,0.17857142857142858,0.3
eb05-v2-role,0.9764412414532382,15,36,1.0,0.1836734693877551,0.29411764705882354
eb05-v2-role,0.9749187053858169,15,37,1.0,0.18877551020408162,0.28846153846153844
eb05-v2-role,0.9732328156241654,15,38,1.0,0.19387755102040816,0.2830188679245283
eb05-v2-role,0.9497474348191198,15,39,1.0,0.1989795918367347,0.2777777777777778
eb05-v2-role,0.9175449605254236,15,41,1.0,0.20918367346938777,0.26785714285714285
eb05-v2-role,0.9093690355108557,15,43,1.0,0.2193877551020408,0.25862068965517243
eb05-v2-role,0.8956752775085491,15,44,1.0,0.22448979591836735,0.2542372881355932
eb05-v2-role,0.8903215899927726,15,51,1.0,0.2602040816326531,0.22727272727272727
eb05-v2-role,0.8752694385265469,15,52,1.0,0.2653061224489796,0.22388059701492538
eb05-v2-role,0.8663858045131217,15,54,1.0,0.2755102040816326,0.21739130434782608
eb05-v2-role,0.8555885526401112,15,55,1.0,0.28061224489795916,0.21428571428571427
eb05-v2-role,0.8554160962297024,15,56,1.0,0.2857142857142857,0.2112676056338028
eb05-v2-role,0.8475960750056308,15,57,1.0,0.29081632653061223,0.20833333333333334
eb05-v2-role,0.8441078324183334,15,58,1.0,0.29591836734693877,0.2054794520547945
eb05-v2-role,0.8414514695876494,15,59,1.0,0.3010204081632653,0.20270270270270271
eb05-v2-role,0.840283581610075,15,60,1.0,0.30612244897959184,0.2
eb05-v2-role,0.8340199150135158,15,61,1.0,0.3112244897959184,0.19736842105263158
eb05-v2-role,0.8284575256716448,15,62,1.0,0.3163265306122449,0.19480519480519481
eb05-v2-role,0.8210713373173306,15,63,1.0,0.32142857142857145,0.19230769230769232
eb05-v2-role,0.8046144480174287,15,64,1.0,0.32653061224489793,0.189873417721519
eb05-v2-role,0.803573393948902,15,65,1.0,0.33163265306122447,0.1875
eb05-v2-role,0.796022344601731,15,76,1.0,0.3877551020408163,0.16483516483516483
eb05-v2-role,0.7955078869955647,15,77,1.0,0.39285714285714285,0.16304347826086957
eb05-v2-role,0.784752947553983,15,78,1.0,0.3979591836734694,0.16129032258064516
eb05-v2-role,0.7812852907938922,15,79,1.0,0.4030612244897959,0.1595744680851064
eb05-v2-role,0.7507101090204015,15,80,1.0,0.40816326530612246,0.15789473684210525
eb05-v2-role,0.7491263408709219,15,81,1.0,0.413265306122449,0.15625
eb05-v2-role,0.7487104170720956,15,82,1.0,0.41836734693877553,0.15463917525773196
eb05-v2-role,0.7444609192929995,15,84,1.0,0.42857142857142855,0.15151515151515152
eb05-v2-role,0.7443248831849896,15,85,1.0,0.4336734693877551,0.15
eb05-v2-role,0.7388232497484203,15,86,1.0,0.4387755102040816,0.1485148514851485
eb05-v2-role,0.7381482613626397,15,87,1.0,0.44387755102040816,0.14705882352941177
eb05-v2-role,0.7211078347302307,15,89,1.0,0.45408163265306123,0.14423076923076922
eb05-v2-role,0.7135913121012486,15,92,1.0,0.46938775510204084,0.14018691588785046
eb05-v2-role,0.7038376303373954,15,93,1.0,0.4744897959183674,0.1388888888888889
eb05-v2-role,0.7033563789511004,15,95,1.0,0.4846938775510204,0.13636363636363635
eb05-v2-role,0.7008687889689641,15,97,1.0,0.49489795918367346,0.13392857142857142
eb05-v2-role,0.6969744390158847,15,100,1.0,0.5102040816326531,0.13043478260869565
eb05-v2-role,0.6881023737845062,15,101,1.0,0.5153061224489796,0.12931034482758622
eb05-v2-role,0.6523689582299703,15,102,1.0,0.5204081632653061,0.1282051282051282
eb05-v2-role,0.6418967116038631,15,103,1.0,0.5255102040816326,0.1271186440677966
eb05-v2-role,0.6418887275518426,15,105,1.0,0.5357142857142857,0.125
eb05-v2-role,0.6340853614600086,15,106,1.0,0.5408163265306123,0.12396694214876033
eb05-v2-role,0.6264071726593613,15,107,1.0,0.5459183673469388,0.12295081967213115
eb05-v2-role,0.6252406719940808,15,108,1.0,0.5510204081632653,0.12195121951219512
eb05-v2-role,0.6095232848364337,15,109,1.0,0.5561224489795918,0.12096774193548387
eb05-v2-role,0.6064348388248596,15,112,1.0,0.5714285714285714,0.11811023622047244
eb05-v2-role,0.6001046988936077,15,119,1.0,0.6071428571428571,0.11194029850746269
eb05-v2-role,0.5980839235298926,15,124,1.0,0.6326530612244898,0.1079136690647482
eb05-v2-role,0.5834202753510126,15,129,1.0,0.6581632653061225,0.10416666666666667
eb05-v2-role,0.5761548306430145,15,132,1.0,0.673469387755102,0.10204081632653061
eb05-v2-role,0.5728088172677278,15,135,1.0,0.6887755102040817,0.1
eb05-v2-role,0.5713211860241604,15,137,1.0,0.6989795918367347,0.09868421052631579
eb05-v2-role,0.5573920207815505,15,138,1.0,0.7040816326530612,0.09803921568627451
eb05-v2-role,0.5548651905230976,15,140,1.0,0.7142857142857143,0.0967741935483871
eb05-v2-role,0.5413934345480318,15,141,1.0,0.7193877551020408,0.09615384615384616
eb05-v2-role,0.5396692952952838,15,142,1.0,0.7244897959183674,0.09554140127388536
eb05-v2-role,0.5383539692901166,15,143,1.0,0.7295918367346939,0.0949367088607595
eb05-v2-role,0.5361981362591683,15,144,1.0,0.7346938775510204,0.09433962264150944
eb05-v2-role,0.5217962391070706,15,145,1.0,0.7397959183673469,0.09375
eb05-v2-role,0.5129864879461745,15,147,1.0,0.75,0.09259259259259259
eb05-v2-role,0.5039803491837566,15,150,1.0,0.7653061224489796,0.09090909090909091
eb05-v2-role,0.4988893993880101,15,151,1.0,0.7704081632653061,0.09036144578313253
eb05-v2-role,0.48913918760898734,15,153,1.0,0.7806122448979592,0.08928571428571429
eb05-v2-role,0.4870559610781708,15,155,1.0,0.7908163265306123,0.08823529411764706
eb05-v2-role,0.47819299392569337,15,156,1.0,0.7959183673469388,0.08771929824561403
eb05-v2-role,0.4649668163682323,15,157,1.0,0.8010204081632653,0.0872093023255814
eb05-v2-role,0.46433176772824875,15,160,1.0,0.8163265306122449,0.08571428571428572
eb05-v2-role,0.4517960048546392,15,161,1.0,0.8214285714285714,0.08522727272727272
eb05-v2-role,0.42569678503766983,15,163,1.0,0.8316326530612245,0.08426966292134831
eb05-v2-role,0.42207766767841787,15,171,1.0,0.8724489795918368,0.08064516129032258
eb05-v2-role,0.40211250170680296,15,173,1.0,0.8826530612244898,0.0797872340425532
eb05-v2-role,0.3717457987196064,15,175,1.0,0.8928571428571429,0.07894736842105263
eb05-v2-role,0.35617908311525415,15,178,1.0,0.9081632653061225,0.07772020725388601
eb05-v2-role,0.35057980752921464,15,179,1.0,0.9132653061224489,0.07731958762886598
eb05-v2-role,0.0,15,196,1.0,1.0,0.07109004739336493
eb05-dual-role,inf,0,0,0.0,0.0,
eb05-dual-role,6.871025894943885,1,0,0.06666666666666667,0.0,1.0
eb05-dual-role,3.790987116134815,2,0,0.13333333333333333,0.0,1.0
eb05-dual-role,3.65800156145807,3,0,0.2,0.0,1.0
eb05-dual-role,2.57214486817008,4,0,0.26666666666666666,0.0,1.0
eb05-dual-role,2.3248258690169066,5,0,0.3333333333333333,0.0,1.0
eb05-dual-role,2.290638439645102,6,0,0.4,0.0,1.0
eb05-dual-role,2.2662341972387856,7,0,0.4666666666666667,0.0,1.0
eb05-dual-role,2.021453404064564,8,0,0.5333333333333333,0.0,1.0
eb05-dual-role,1.8591766016854507,9,0,0.6,0.0,1.0
eb05-dual-role,1.7990109108448986,10,0,0.6666666666666666,0.0,1.0
eb05-dual-role,1.6365998957812389,11,0,0.7333333333333333,0.0,1.0
eb05-dual-role,1.5685565137519861,11,1,0.7333333333333333,0.00510204081632653,0.9166666666666666
eb05-dual-role,1.5290280830349072,11,2,0.7333333333333333,0.01020408163265306,0.8461538461538461
eb05-dual-role,1.4274581549801102,11,3,0.7333333333333333,0.015306122448979591,0.7857142857142857
eb05-dual-role,1.3604998945005995,12,3,0.8,0.015306122448979591,0.8
eb05-dual-role,1.28940851866754,12,4,0.8,0.02040816326530612,0.75
eb05-dual-role,1.287174615602927,12,5,0.8,0.025510204081632654,0.7058823529411765
eb05-dual-role,1.2534852740251716,12,7,0.8,0.03571428571428571,0.631578947368421
eb05-dual-role,1.2516507504197,13,7,0.8666666666666667,0.03571428571428571,0.65
eb05-dual-role,1.2388999826979297,13,8,0.8666666666666667,0.04081632653061224,0.6190476190476191
eb05-dual-role,1.2128507869827536,13,9,0.8666666666666667,0.04591836734693878,0.5909090909090909
eb05-dual-role,1.197813836787538,13,10,0.8666666666666667,0.05102040816326531,0.5652173913043478
eb05-dual-role,1.1955477272537938,13,11,0.8666666666666667,0.05612244897959184,0.5416666666666666
eb05-dual-role,1.1527172230923146,13,12,0.8666666666666667,0.061224489795918366,0.52
eb05-dual-role,1.1525752149983477,13,13,0.8666666666666667,0.0663265306122449,0.5
eb05-dual-role,1.139296841639928,13,14,0.8666666666666667,0.07142857142857142,0.48148148148148145
eb05-dual-role,1.1062522924517415,14,14,0.9333333333333333,0.07142857142857142,0.5
eb05-dual-role,1.0807900554090062,14,15,0.9333333333333333,0.07653061224489796,0.4827586206896552
eb05-dual-role,1.080240959333838,14,16,0.9333333333333333,0.08163265306122448,0.4666666666666667
eb05-dual-role,1.0675904252738513,14,17,0.9333333333333333,0.08673469387755102,0.45161290322580644
eb05-dual-role,1.0667271292345828,14,18,0.9333333333333333,0.09183673469387756,0.4375
eb05-dual-role,1.0505717664608432,14,19,0.9333333333333333,0.09693877551020408,0.42424242424242425
eb05-dual-role,1.0433161875817996,14,20,0.9333333333333333,0.10204081632653061,0.4117647058823529
eb05-dual-role,1.0397033271822562,14,21,0.9333333333333333,0.10714285714285714,0.4
eb05-dual-role,1.0341706741573307,14,22,0.9333333333333333,0.11224489795918367,0.3888888888888889
eb05-dual-role,1.0267192861277288,14,23,0.9333333333333333,0.11734693877551021,0.3783783783783784
eb05-dual-role,1.0216259699318706,14,24,0.9333333333333333,0.12244897959183673,0.3684210526315789
eb05-dual-role,1.0137416271206492,14,25,0.9333333333333333,0.12755102040816327,0.358974358974359
eb05-dual-role,0.9817378133996281,15,25,1.0,0.12755102040816327,0.375
eb05-dual-role,0.9801623228970382,15,26,1.0,0.1326530612244898,0.36585365853658536
eb05-dual-role,0.9744053358334122,15,27,1.0,0.1377551020408163,0.35714285714285715
eb05-dual-role,0.9694989669481809,15,28,1.0,0.14285714285714285,0.3488372093023256
eb05-dual-role,0.9534766315421832,15,29,1.0,0.14795918367346939,0.3409090909090909
eb05-dual-role,0.9485612434915478,15,30,1.0,0.15306122448979592,0.3333333333333333
eb05-dual-role,0.9421489348318777,15,31,1.0,0.15816326530612246,0.32608695652173914
eb05-dual-role,0.9352357238215644,15,32,1.0,0.16326530612244897,0.3191489361702128
eb05-dual-role,0.9349912840968698,15,33,1.0,0.1683673469387755,0.3125
eb05-dual-role,0.9319550690422601,15,34,1.0,0.17346938775510204,0.30612244897959184
eb05-dual-role,0.9223680477447704,15,35,1.0,0.17857142857142858,0.3
eb05-dual-role,0.9191093296466993,15,36,1.0,0.1836734693877551,0.29411764705882354
eb05-dual-role,0.9121282221586323,15,37,1.0,0.18877551020408162,0.28846153846153844
eb05-dual-role,0.8917120081886065,15,39,1.0,0.1989795918367347,0.2777777777777778
eb05-dual-role,0.8890630047495696,15,40,1.0,0.20408163265306123,0.2727272727272727
eb05-dual-role,0.8617194961435648,15,42,1.0,0.21428571428571427,0.2631578947368421
eb05-dual-role,0.8536815485373983,15,43,1.0,0.2193877551020408,0.25862068965517243
eb05-dual-role,0.8506953611611361,15,44,1.0,0.22448979591836735,0.2542372881355932
eb05-dual-role,0.8464977672968196,15,46,1.0,0.23469387755102042,0.2459016393442623
eb05-dual-role,0.8449021505295523,15,53,1.0,0.27040816326530615,0.22058823529411764
eb05-dual-role,0.8246080122504906,15,54,1.0,0.2755102040816326,0.21739130434782608
eb05-dual-role,0.8138767155763201,15,55,1.0,0.28061224489795916,0.21428571428571427
eb05-dual-role,0.8050067036186,15,56,1.0,0.2857142857142857,0.2112676056338028
eb05-dual-role,0.7987605364521044,15,57,1.0,0.29081632653061223,0.20833333333333334
eb05-dual-role,0.7983804331725756,15,58,1.0,0.29591836734693877,0.2054794520547945
eb05-dual-role,0.7981043555180807,15,59,1.0,0.3010204081632653,0.20270270270270271
eb05-dual-role,0.7942420806103878,15,60,1.0,0.30612244897959184,0.2
eb05-dual-role,0.7932106616603738,15,61,1.0,0.3112244897959184,0.19736842105263158
eb05-dual-role,0.79104174566801,15,62,1.0,0.3163265306122449,0.19480519480519481
eb05-dual-role,0.7773754426141714,15,63,1.0,0.32142857142857145,0.19230769230769232
eb05-dual-role,0.7768664129999306,15,64,1.0,0.32653061224489793,0.189873417721519
eb05-dual-role,0.7722920817306288,15,72,1.0,0.3673469387755102,0.1724137931034483
eb05-dual-role,0.7589147865261373,15,77,1.0,0.39285714285714285,0.16304347826086957
eb05-dual-role,0.752422680354798,15,78,1.0,0.3979591836734694,0.16129032258064516
eb05-dual-role,0.7452212939860169,15,79,1.0,0.4030612244897959,0.1595744680851064
eb05-dual-role,0.7434851133566179,15,80,1.0,0.40816326530612246,0.15789473684210525
eb05-dual-role,0.7427534491990512,15,81,1.0,0.413265306122449,0.15625
eb05-dual-role,0.7355928091625085,15,82,1.0,0.41836734693877553,0.15463917525773196
eb05-dual-role,0.7330038388331547,15,83,1.0,0.42346938775510207,0.15306122448979592
eb05-dual-role,0.7293982147339543,15,84,1.0,0.42857142857142855,0.15151515151515152
eb05-dual-role,0.7225412283115287,15,85,1.0,0.4336734693877551,0.15
eb05-dual-role,0.718078581394246,15,86,1.0,0.4387755102040816,0.1485148514851485
eb05-dual-role,0.7140842107065076,15,87,1.0,0.44387755102040816,0.14705882352941177
eb05-dual-role,0.712814850688955,15,88,1.0,0.4489795918367347,0.14563106796116504
