model,threshold,tp,fp,recall,fpr,precision
nb-trend,0.9280419182732332,15,137,1.0,0.6989795918367347,0.09868421052631579
nb-trend,0.927321941956274,15,144,1.0,0.7346938775510204,0.09433962264150944
nb-trend,0.926603915503584,15,145,1.0,0.7397959183673469,0.09375
nb-trend,0.9243004793660899,15,148,1.0,0.7551020408163265,0.09202453987730061
nb-trend,0.92214504413183,15,151,1.0,0.7704081632653061,0.09036144578313253
nb-trend,0.9180782551801663,15,152,1.0,0.7755102040816326,0.08982035928143713
nb-trend,0.9168259306336513,15,153,1.0,0.7806122448979592,0.08928571428571429
nb-trend,0.9128249584720365,15,154,1.0,0.7857142857142857,0.08875739644970414
nb-trend,0.9122604180265992,15,157,1.0,0.8010204081632653,0.0872093023255814
nb-trend,0.9084197501991644,15,158,1.0,0.8061224489795918,0.08670520231213873
nb-trend,0.9046913123411757,15,159,1.0,0.8112244897959183,0.08620689655172414
nb-trend,0.9002059567230971,15,161,1.0,0.8214285714285714,0.08522727272727272
nb-trend,0.8994084867674325,15,163,1.0,0.8316326530612245,0.08426966292134831
nb-trend,0.898033644442547,15,164,1.0,0.8367346938775511,0.08379888268156424
nb-trend,0.8952647944202682,15,166,1.0,0.8469387755102041,0.08287292817679558
nb-trend,0.892369687416251,15,169,1.0,0.8622448979591837,0.08152173913043478
nb-trend,0.8922116942089597,15,170,1.0,0.8673469387755102,0.08108108108108109
nb-trend,0.8897838401432812,15,171,1.0,0.8724489795918368,0.08064516129032258
nb-trend,0.8794317329093814,15,176,1.0,0.8979591836734694,0.07853403141361257
nb-trend,0.8744975704355816,15,177,1.0,0.9030612244897959,0.078125
nb-trend,0.8577559622286937,15,178,1.0,0.9081632653061225,0.07772020725388601
nb-trend,0.7996476038738435,15,182,1.0,0.9285714285714286,0.07614213197969544
nb-trend,0.7891883392288846,15,183,1.0,0.9336734693877551,0.07575757575757576
nb-trend,0.6227234891961665,15,186,1.0,0.9489795918367347,0.07462686567164178
nb-trend,0.5850407987713573,15,187,1.0,0.9540816326530612,0.07425742574257425
nb-trend,0.01778294250191565,15,188,1.0,0.9591836734693877,0.07389162561576355
nb-trend,0.011831936230122048,15,190,1.0,0.9693877551020408,0.07317073170731707
nb-trend,0.0,15,196,1.0,1.0,0.07109004739336493
